category,indicator,indicator_friendly,type_data,latitude,longitude,region_id,country_id,name,year,value
Population,rural_population,Rural population,1000,20,77,689,IN,India,2015,886923
Population,rural_population,Rural population,1000,20,77,689,IN,India,2020,906638
Population,rural_population,Rural population,1000,20,77,689,IN,India,2025,909444
Population,rural_population,Rural population,1000,20,77,689,IN,India,2030,894341
Population,rural_population,Rural population,1000,20,77,689,IN,India,2035,867347
Population,rural_population,Rural population,1000,20,77,689,IN,India,2040,832814
Population,rural_population,Rural population,1000,20,77,689,IN,India,2045,791239
City prosperity,cpi_productivity_index,Productivity index,p,19.01699,72.856989,689,IN,Mumbai,2012,0.645
City prosperity,cpi_productivity_index,Productivity index,p,28.600023,77.19998,689,IN,New Delhi,2012,0.596
Slum dwellers,slum_population,Slum population – Urban,1000,20,77,689,IN,India,2000,120117
Slum dwellers,slum_population,Slum population – Urban,1000,20,77,689,IN,India,1995,122376
Slum dwellers,slum_population,Slum population – Urban,1000,20,77,689,IN,India,2005,113223
Slum dwellers,slum_population,Slum population – Urban,1000,20,77,689,IN,India,1990,120746
Slum dwellers,slum_population,Slum population – Urban,1000,20,77,689,IN,India,2007,109501
Slum dwellers,literacy_rate_1_shelter_deprivation,Literacy rate by shelter deprivation – 1 Shelter deprivation,p,20,77,689,IN,India,1999,45.5
Transport,transport_share_cities_walking,Share of various modes of transport in use in cities – walking,p,19.01699,72.856989,689,IN,Mumbai,2008,27
Transport,transport_share_cities_walking,Share of various modes of transport in use in cities – walking,p,23.030053,72.580004,689,IN,Ahmedabad,2008,22
Transport,transport_share_cities_walking,Share of various modes of transport in use in cities – walking,p,12.969995,77.56001,689,IN,Bangalore,2008,26
Transport,transport_share_cities_walking,Share of various modes of transport in use in cities – walking,p,28.669993,77.230004,689,IN,Delhi,2008,21
Slum dwellers,distribution_of_solid_cooking_fuel_slum,Percent distribution of solid cooking fuel – Slum,p,20,77,689,IN,India,2006,44.8
Population,infant_mortality_rate,Infant Mortality rate (Deaths per 1000 live births),n,20,77,689,IN,India,1990,82.9
Population,infant_mortality_rate,Infant Mortality rate (Deaths per 1000 live births),n,20,77,689,IN,India,1960,156.6
Population,infant_mortality_rate,Infant Mortality rate (Deaths per 1000 live births),n,20,77,689,IN,India,1995,75
Population,infant_mortality_rate,Infant Mortality rate (Deaths per 1000 live births),n,20,77,689,IN,India,2000,66.9
Population,infant_mortality_rate,Infant Mortality rate (Deaths per 1000 live births),n,20,77,689,IN,India,1970,128.7
Population,infant_mortality_rate,Infant Mortality rate (Deaths per 1000 live births),n,20,77,689,IN,India,2005,57.7
Population,infant_mortality_rate,Infant Mortality rate (Deaths per 1000 live births),n,20,77,689,IN,India,2007,54.3
Population,infant_mortality_rate,Infant Mortality rate (Deaths per 1000 live births),n,20,77,689,IN,India,1980,107.5
Slum dwellers,durable_housing_urban_population_countries,Proportion of urban population with durable housing – Countries,p,20,77,689,IN,India,2006,80.8
Slum dwellers,literacy_rate_urban,Literacy rate by shelter deprivation – Urban,p,20,77,689,IN,India,1999,62.2
Slum dwellers,income_gini_coefficient_countries,Income Gini Coefficient – Countries,r,20,77,689,IN,India,1997,0.53
